id,address,capacity,latitude,longitude,parking_type
opendata_ruhver_parkseiten_line.6060,Untersbergstr.,2.0,48.11064876912693,11.585846499701024,Parkplatz
opendata_ruhver_parkseiten_line.6061,Sintpertstr.,18.0,48.1090593275624,11.588579032429408,Parkplatz
opendata_ruhver_parkseiten_line.6062,Martin-Luther-Str.,0.0,48.11557049617641,11.576748681323359,Parkplatz
opendata_ruhver_parkseiten_line.6063,Silberhornstr.,0.0,48.115544881613424,11.577876044608317,Parkplatz
opendata_ruhver_parkseiten_line.6064,Silberhornstr.,0.0,48.11534645150518,11.578607331217487,Parkplatz
opendata_ruhver_parkseiten_line.6065,Tegernseer Landstr.,7.0,48.112298932174774,11.576076102881567,Parkplatz
opendata_ruhver_parkseiten_line.6066,St.-Martin-Str.,3.0,48.11652114539434,11.585130031069294,Parkplatz
opendata_ruhver_parkseiten_line.6067,St.-Martin-Str.,3.0,48.11655123526932,11.585426844518356,Parkplatz
opendata_ruhver_parkseiten_line.6068,Watzmannstr.,6.0,48.116910935385,11.586027114932548,Parkplatz
opendata_ruhver_parkseiten_line.6069,St.-Martin-Str.,23.0,48.11597924003773,11.581005515518033,Parkplatz
opendata_ruhver_parkseiten_line.6070,St.-Martin-Str.,3.0,48.116111511069754,11.581838402318592,Parkplatz
opendata_ruhver_parkseiten_line.6071,Werinherstr.,22.0,48.11542306574426,11.581381803405316,Parkplatz
opendata_ruhver_parkseiten_line.6072,St.-Martin-Str.,19.0,48.11673382915391,11.586810006785232,Parkplatz
opendata_ruhver_parkseiten_line.6073,Untersbergstr.,0.0,48.11508253302789,11.588527795542262,Parkplatz
opendata_ruhver_parkseiten_line.6074,Untersbergstr.,0.0,48.11412554951728,11.588196950128244,Parkplatz
opendata_ruhver_parkseiten_line.6075,Werinherstr.,25.0,48.11510476946786,11.585717190843324,Parkplatz
opendata_ruhver_parkseiten_line.6076,Warngauer Str.,11.0,48.114168319198676,11.587428412147835,Parkplatz
opendata_ruhver_parkseiten_line.6077,St.-Martin-Str.,0.0,48.11719541199023,11.58999704218315,Parkplatz
opendata_ruhver_parkseiten_line.6078,Hohenwaldeckstr.,0.0,48.118047370936736,11.594265135808183,Parkplatz
opendata_ruhver_parkseiten_line.6079,Schlierseestr.,0.0,48.114461025265676,11.59277222397683,Parkplatz
opendata_ruhver_parkseiten_line.6080,Brecherspitzstr.,22.0,48.116066009053405,11.589984591844981,Parkplatz
opendata_ruhver_parkseiten_line.6081,Waltherstr.,3.0,48.12903383275548,11.559088000026133,Parkplatz
opendata_ruhver_parkseiten_line.6082,Schlosserstr.,0.0,48.13844356578928,11.563093406335383,Parkplatz
opendata_ruhver_parkseiten_line.6083,Luisenstr.,9.0,48.141568279403195,11.561466500108056,Parkplatz
opendata_ruhver_parkseiten_line.6084,Lindwurmstr.,3.0,48.12788544341664,11.55509769944979,Parkplatz
opendata_ruhver_parkseiten_line.6085,Lindwurmstr.,4.0,48.12904822546088,11.557597759436423,Parkplatz
opendata_ruhver_parkseiten_line.6086,Schützenstr.,0.0,48.14000047505525,11.562042562989141,Parkplatz
opendata_ruhver_parkseiten_line.6087,Schillerstr.,12.0,48.13789373702454,11.561017629325162,Parkplatz
opendata_ruhver_parkseiten_line.6088,Baldestr.,1.0,48.12405401720885,11.567019230910859,Parkplatz
opendata_ruhver_parkseiten_line.6089,Prinzregentenpl.,1.0,48.139319913322545,11.605007501159298,Parkplatz
opendata_ruhver_parkseiten_line.6090,Nigerstr.,2.0,48.13912346408285,11.60505118054494,Parkplatz
opendata_ruhver_parkseiten_line.6091,Ismaninger Str.,3.0,48.13782721254356,11.598583288264397,Parkplatz
opendata_ruhver_parkseiten_line.6092,Arndtstr.,15.0,48.12539065977606,11.567519240098168,Parkplatz
opendata_ruhver_parkseiten_line.6093,Hans-Preißinger-Str.,18.0,48.10986249076929,11.553245474662337,Parkplatz
opendata_ruhver_parkseiten_line.6094,Neherstr.,23.0,48.139317095640486,11.602747188725637,Parkplatz
opendata_ruhver_parkseiten_line.6095,Maria-Theresia-Str.,6.0,48.13635840874646,11.596481375271543,Parkplatz
opendata_ruhver_parkseiten_line.6096,Maria-Theresia-Str.,10.0,48.13709021073398,11.596659523171006,Parkplatz
opendata_ruhver_parkseiten_line.6097,Bad-Schachener-Str.,1.0,48.12008050336075,11.622831900019431,Parkplatz
opendata_ruhver_parkseiten_line.6098,Kupferhammerstr.,1.0,48.11829815370803,11.57532252976539,Parkplatz
opendata_ruhver_parkseiten_line.6099,Sterneckerstr.,0.0,48.135308172179066,11.580375090496265,Parkplatz
opendata_ruhver_parkseiten_line.6100,Pflugstr.,0.0,48.135779693368775,11.581518168042319,Parkplatz
opendata_ruhver_parkseiten_line.6101,Pflugstr.,0.0,48.13574147749662,11.581549255296625,Parkplatz
opendata_ruhver_parkseiten_line.6102,Hofgraben,0.0,48.138807602948646,11.577926957966367,Parkplatz
opendata_ruhver_parkseiten_line.6103,Kapellenstr.,12.0,48.13967157648719,11.568925335040218,Parkplatz
opendata_ruhver_parkseiten_line.6104,Herzog-Max-Str.,0.0,48.139894188011084,11.568101107167887,Parkplatz
opendata_ruhver_parkseiten_line.6105,Sparkassenstr.,0.0,48.137636801482344,11.578503702039994,Parkplatz
opendata_ruhver_parkseiten_line.6106,Maximilianstr.,0.0,48.13847503625032,11.58298144253114,Parkplatz
opendata_ruhver_parkseiten_line.6107,Falckenbergstr.,2.0,48.13802098975575,11.581595886661212,Parkplatz
opendata_ruhver_parkseiten_line.6108,Rochusstr.,0.0,48.14117116069068,11.571100164055451,Parkplatz
opendata_ruhver_parkseiten_line.6109,Rochusstr.,0.0,48.141151917240556,11.57115386670246,Parkplatz
opendata_ruhver_parkseiten_line.6110,Rochusberg,0.0,48.14164254330713,11.5723416697468,Parkplatz
opendata_ruhver_parkseiten_line.6111,Rochusberg,4.0,48.14179326317768,11.572947731936539,Parkplatz
opendata_ruhver_parkseiten_line.6112,Jungfernturmstr.,0.0,48.142088911382515,11.573387125942187,Parkplatz
opendata_ruhver_parkseiten_line.6113,Knorrstr.,1.0,48.19803980207961,11.572476985405112,Parkplatz
opendata_ruhver_parkseiten_line.6114,Knorrstr.,1.0,48.19808873598406,11.57249981737529,Parkplatz
opendata_ruhver_parkseiten_line.6115,Prannerstr.,0.0,48.141448832740956,11.572203708017266,Parkplatz
opendata_ruhver_parkseiten_line.6116,Brienner Str.,3.0,48.14300254454809,11.576019950387831,Parkplatz
opendata_ruhver_parkseiten_line.6117,Ludwigstr.,0.0,48.145027046493546,11.578554995642683,Parkplatz
opendata_ruhver_parkseiten_line.6118,Odeonspl.,0.0,48.143939383483215,11.578353124018637,Parkplatz
opendata_ruhver_parkseiten_line.6119,Preysingstr.,16.0,48.13236781462129,11.596948850621075,Parkplatz
opendata_ruhver_parkseiten_line.6120,Plinganserstr.,17.0,48.11514470754407,11.539669448642458,Parkplatz
opendata_ruhver_parkseiten_line.6121,Dudenstr.,21.0,48.11426916878516,11.53839093084417,Parkplatz
opendata_ruhver_parkseiten_line.6122,Meindlstr.,2.0,48.117106530903754,11.538205904947178,Parkplatz
opendata_ruhver_parkseiten_line.6123,Meindlstr.,1.0,48.117694732172225,11.538069095217685,Parkplatz
opendata_ruhver_parkseiten_line.6124,Valleystr.,26.0,48.117086656115085,11.545862919048243,Parkplatz
opendata_ruhver_parkseiten_line.6125,Valleystr.,24.0,48.116963369440725,11.54587781625386,Parkplatz
opendata_ruhver_parkseiten_line.6126,Theresienhöhe,12.0,48.128953922681895,11.545208821629977,Parkplatz
opendata_ruhver_parkseiten_line.6127,Theresienhöhe,2.0,48.13281320091852,11.546296713315684,Parkplatz
opendata_ruhver_parkseiten_line.6128,Fraunhoferstr.,0.0,48.130621966128345,11.572395965631722,Parkplatz
opendata_ruhver_parkseiten_line.6129,Haydnstr.,2.0,48.13077515836383,11.557004543163801,Parkplatz
opendata_ruhver_parkseiten_line.6130,Auenstr.,1.0,48.12653982172888,11.572485316658488,Parkplatz
opendata_ruhver_parkseiten_line.6131,Reichenbachstr.,4.0,48.13108024121829,11.57600697644393,Parkplatz
opendata_ruhver_parkseiten_line.6132,Thalkirchner Str.,23.0,48.13009481515776,11.565819146436466,Parkplatz
opendata_ruhver_parkseiten_line.6133,Destouchesstr.,1.0,48.164596314894126,11.573900179824284,Parkplatz
opendata_ruhver_parkseiten_line.6134,Reichenbachstr.,4.0,48.13103875009858,11.575882389683603,Parkplatz
opendata_ruhver_parkseiten_line.6135,Elisabethstr.,4.0,48.16101726099018,11.558710913485719,Parkplatz
opendata_ruhver_parkseiten_line.6136,Platz der Freiheit,12.0,48.15394839093017,11.53642157267747,Parkplatz
opendata_ruhver_parkseiten_line.6137,Frundsbergstr.,8.0,48.15434576073697,11.536150827386916,Parkplatz
opendata_ruhver_parkseiten_line.6138,Frundsbergstr.,2.0,48.15421670369084,11.536075169966422,Parkplatz
opendata_ruhver_parkseiten_line.6139,Leonrodstr.,5.0,48.153619448821196,11.53605057131903,Parkplatz
opendata_ruhver_parkseiten_line.6140,Preysingstr.,1.0,48.132269103569925,11.590946904891288,Parkplatz
opendata_ruhver_parkseiten_line.6141,Thierschstr.,1.0,48.134069317640154,11.583712195222457,Parkplatz
opendata_ruhver_parkseiten_line.6142,Theresienstr.,22.0,48.14851460214748,11.573302989955081,Parkplatz
opendata_ruhver_parkseiten_line.6143,Theresienstr.,2.0,48.148249512528494,11.574251928902978,Parkplatz
opendata_ruhver_parkseiten_line.6144,Kapuzinerstr.,0.0,48.12497319903008,11.562600951674607,Parkplatz
opendata_ruhver_parkseiten_line.6145,Kapuzinerstr.,0.0,48.124635835360976,11.563606801507248,Parkplatz
opendata_ruhver_parkseiten_line.6146,Sophienstr.,23.0,48.14240184814667,11.56543337480678,Parkplatz
opendata_ruhver_parkseiten_line.6147,Brienner Str.,5.0,48.14372281422671,11.572226160570294,Parkplatz
opendata_ruhver_parkseiten_line.6148,Gabelsbergerstr.,3.0,48.14710768691013,11.569598332224691,Parkplatz
opendata_ruhver_parkseiten_line.6149,Gabelsbergerstr.,4.0,48.1469271986098,11.570228851662845,Parkplatz
opendata_ruhver_parkseiten_line.6150,Am Gries,28.0,48.14310556957915,11.594213553911473,Parkplatz
opendata_ruhver_parkseiten_line.6151,Destouchesstr.,1.0,48.16466127157318,11.573422714825664,Parkplatz
opendata_ruhver_parkseiten_line.6152,Seeaustr.,2.0,48.14444037096613,11.591525629148043,Parkplatz
opendata_ruhver_parkseiten_line.6153,Oettingenstr.,11.0,48.14354718809853,11.592986534010205,Parkplatz
opendata_ruhver_parkseiten_line.6154,Destouchesstr.,1.0,48.16464676672321,11.573528465429902,Parkplatz
opendata_ruhver_parkseiten_line.6155,Renatastr.,18.0,48.14859766528201,11.529230163161873,Parkplatz
opendata_ruhver_parkseiten_line.6156,Renatastr.,18.0,48.1496450585431,11.528901363886703,Parkplatz
opendata_ruhver_parkseiten_line.6157,Arnulfstr.,7.0,48.1471619947907,11.530554796679295,Parkplatz
opendata_ruhver_parkseiten_line.6158,Balanstr.,18.0,48.12449576220231,11.596367745349264,Parkplatz
opendata_ruhver_parkseiten_line.6159,Hochstr.,3.0,48.13092906719118,11.589559098725221,Parkplatz
opendata_ruhver_parkseiten_line.6160,Hochstr.,46.0,48.12315105707225,11.58444911494436,Parkplatz
opendata_ruhver_parkseiten_line.6161,Hochstr.,59.0,48.122632231751396,11.583614872579918,Parkplatz
opendata_ruhver_parkseiten_line.6162,Einsteinstr.,10.0,48.13581883031156,11.603422485309164,Parkplatz
opendata_ruhver_parkseiten_line.6163,Einsteinstr.,4.0,48.13576728239932,11.604258779678194,Parkplatz
opendata_ruhver_parkseiten_line.6164,Kupferhammerstr.,1.0,48.118311805170535,11.575286025262068,Parkplatz
opendata_ruhver_parkseiten_line.6165,Bad-Schachener-Str.,1.0,48.12009069498895,11.62266976049182,Parkplatz
opendata_ruhver_parkseiten_line.6166,Bad-Schachener-Str.,1.0,48.12008578539962,11.622750527642971,Parkplatz
opendata_ruhver_parkseiten_line.6167,Franziskanerstr.,9.0,48.12802552226937,11.593460733574897,Parkplatz
opendata_ruhver_parkseiten_line.6168,Hunkelestr.,1.0,48.09382335656454,11.495671309392707,Parkplatz
opendata_ruhver_parkseiten_line.6169,Kreuzstr.,8.0,48.13600244845585,11.568276602907602,Parkplatz
opendata_ruhver_parkseiten_line.6170,Brunnstr.,6.0,48.13622188119147,11.568902698604603,Parkplatz
opendata_ruhver_parkseiten_line.6171,Brunnstr.,5.0,48.13614162687011,11.56893044771546,Parkplatz
opendata_ruhver_parkseiten_line.6172,Hackenstr.,4.0,48.136116152375166,11.569413248368054,Parkplatz
opendata_ruhver_parkseiten_line.6173,Hackenstr.,5.0,48.13604010995303,11.570422631640907,Parkplatz
opendata_ruhver_parkseiten_line.6174,Hunkelestr.,1.0,48.09382335656454,11.495671309392707,Parkplatz
opendata_ruhver_parkseiten_line.6175,Herzog-Wilhelm-Str.,0.0,48.13730652897546,11.566080252768256,Parkplatz
opendata_ruhver_parkseiten_line.6176,Herzogspitalstr.,0.0,48.13788815466732,11.566375939545086,Parkplatz
opendata_ruhver_parkseiten_line.6177,Implerstr.,7.0,48.12162136459007,11.548585362118803,Parkplatz
opendata_ruhver_parkseiten_line.6178,Bräuhausstr.,0.0,48.13718305851933,11.580391440151903,Parkplatz
opendata_ruhver_parkseiten_line.6179,Sparkassenstr.,4.0,48.138155309456586,11.57878068436104,Parkplatz
opendata_ruhver_parkseiten_line.6180,Falkenturmstr.,0.0,48.138593709532536,11.580209354075663,Parkplatz
opendata_ruhver_parkseiten_line.6181,Maderbräustr.,0.0,48.13685587888215,11.57842856431114,Parkplatz
opendata_ruhver_parkseiten_line.6182,Domagkstr.,3.0,48.183518424742395,11.594361984069044,Parkplatz
opendata_ruhver_parkseiten_line.6183,Breisacher Str.,18.0,48.13036867293039,11.604174072119552,Parkplatz
opendata_ruhver_parkseiten_line.6184,Elsässer Str.,11.0,48.1322392785194,11.604998840828816,Parkplatz
opendata_ruhver_parkseiten_line.6185,Elsässer Str.,15.0,48.131517143830436,11.604964562443342,Parkplatz
opendata_ruhver_parkseiten_line.6186,Seeriederstr.,16.0,48.13502057178068,11.602290356254555,Parkplatz
opendata_ruhver_parkseiten_line.6187,Seeriederstr.,21.0,48.134420671997454,11.602242192241828,Parkplatz
opendata_ruhver_parkseiten_line.6188,Einsteinstr.,10.0,48.13561031246321,11.601595800269179,Parkplatz
opendata_ruhver_parkseiten_line.6189,Einsteinstr.,14.0,48.13559951701839,11.603061176850144,Parkplatz
opendata_ruhver_parkseiten_line.6190,Innere Wiener Str.,5.0,48.13418907683363,11.596736640850326,Parkplatz
opendata_ruhver_parkseiten_line.6191,Innere Wiener Str.,20.0,48.13456148979983,11.597161734355634,Parkplatz
opendata_ruhver_parkseiten_line.6192,Innere Wiener Str.,4.0,48.13460610837743,11.59746082023267,Parkplatz
opendata_ruhver_parkseiten_line.6193,Preysingstr.,0.0,48.13239053693231,11.599413102919954,Parkplatz
opendata_ruhver_parkseiten_line.6194,Wolfgangstr.,0.0,48.13261437862835,11.600003028297802,Parkplatz
opendata_ruhver_parkseiten_line.6195,Nikolaistr.,4.0,48.15903764070657,11.586282597673673,Parkplatz
opendata_ruhver_parkseiten_line.6196,Grillparzerstr.,0.0,48.13828594224595,11.60777067264218,Parkplatz
opendata_ruhver_parkseiten_line.6197,Schneckenburgerstr.,5.0,48.13720761510536,11.604573883017697,Parkplatz
opendata_ruhver_parkseiten_line.6198,Kuglerstr.,25.0,48.13663696468279,11.605341226143912,Parkplatz
opendata_ruhver_parkseiten_line.6199,Schneckenburgerstr.,20.0,48.13730547624615,11.605934543807745,Parkplatz
opendata_ruhver_parkseiten_line.6200,Schneckenburgerstr.,6.0,48.137312039859246,11.605246774934777,Parkplatz
opendata_ruhver_parkseiten_line.6201,Elisabethstr.,5.0,48.16096146675291,11.558541393813725,Parkplatz
opendata_ruhver_parkseiten_line.6202,Wilhelm-Hertz-Str.,18.0,48.176611170564286,11.587020152074727,Parkplatz
opendata_ruhver_parkseiten_line.6203,Wilhelm-Hertz-Str.,0.0,48.177267311367906,11.587003964740926,Parkplatz
opendata_ruhver_parkseiten_line.6204,Leopoldstr.,0.0,48.17616186912949,11.585144514394774,Parkplatz
opendata_ruhver_parkseiten_line.6205,Leopoldstr.,0.0,48.176922493988705,11.584997631059458,Parkplatz
opendata_ruhver_parkseiten_line.6206,Rümannstr.,3.0,48.17608076691263,11.580174221600695,Parkplatz
opendata_ruhver_parkseiten_line.6207,Wartburgpl.,19.0,48.17418956223974,11.584401111795598,Parkplatz
opendata_ruhver_parkseiten_line.6208,Wartburgpl.,0.0,48.173836392453595,11.584515162448167,Parkplatz
opendata_ruhver_parkseiten_line.6209,Eisenacher Str.,15.0,48.173614055883405,11.58356159685146,Parkplatz
opendata_ruhver_parkseiten_line.6210,Eisenacher Str.,0.0,48.17365151210385,11.58331529682447,Parkplatz
opendata_ruhver_parkseiten_line.6211,Isoldenstr.,8.0,48.17140543001443,11.582717408794176,Parkplatz
opendata_ruhver_parkseiten_line.6212,Isoldenstr.,16.0,48.17148623716872,11.5825465337285,Parkplatz
opendata_ruhver_parkseiten_line.6213,Rümannstr.,0.0,48.17611709432234,11.579402311137557,Parkplatz
opendata_ruhver_parkseiten_line.6214,Eisenacher Str.,0.0,48.17380309672803,11.58503627498936,Parkplatz
opendata_ruhver_parkseiten_line.6215,Wartburgpl.,12.0,48.17417783618708,11.584546789557859,Parkplatz
opendata_ruhver_parkseiten_line.6216,Isoldenstr.,4.0,48.172797988707714,11.58237935780447,Parkplatz
opendata_ruhver_parkseiten_line.6217,Parzivalpl.,0.0,48.171202900837166,11.585650044960015,Parkplatz
opendata_ruhver_parkseiten_line.6218,Fellstr.,23.0,48.14886717210841,11.532577762579425,Parkplatz
opendata_ruhver_parkseiten_line.6219,Fellstr.,23.0,48.14895784098208,11.532437644566185,Parkplatz
opendata_ruhver_parkseiten_line.6220,Hirschbergstr.,10.0,48.14895179596688,11.534691491549822,Parkplatz
opendata_ruhver_parkseiten_line.6221,Donnersbergerstr.,29.0,48.14931512744859,11.53404885498626,Parkplatz
opendata_ruhver_parkseiten_line.6222,Donnersbergerstr.,7.0,48.14952469518826,11.533771318953331,Parkplatz
opendata_ruhver_parkseiten_line.6223,Hirschbergstr.,5.0,48.149090975028095,11.535579380750505,Parkplatz
opendata_ruhver_parkseiten_line.6224,Hirschbergstr.,14.0,48.149031561972684,11.535853628990651,Parkplatz
opendata_ruhver_parkseiten_line.6225,Schulstr.,4.0,48.149247061363965,11.535256255886456,Parkplatz
opendata_ruhver_parkseiten_line.6226,Landshuter Allee,7.0,48.14942360009209,11.536523909990816,Parkplatz
opendata_ruhver_parkseiten_line.6227,Landshuter Allee,3.0,48.14892941302322,11.536499323781996,Parkplatz
opendata_ruhver_parkseiten_line.6228,Balanstr.,12.0,48.124959566972606,11.596022336954478,Parkplatz
opendata_ruhver_parkseiten_line.6229,Wirtstr.,5.0,48.113036230533474,11.576237903648813,Parkplatz
opendata_ruhver_parkseiten_line.6230,Martin-Luther-Str.,0.0,48.113201149008574,11.576889748448107,Parkplatz
opendata_ruhver_parkseiten_line.6231,Tegernseer Landstr.,0.0,48.11389199259657,11.578176105278661,Parkplatz
opendata_ruhver_parkseiten_line.6232,Tegernseer Landstr.,0.0,48.114457323157225,11.578834003972915,Parkplatz
opendata_ruhver_parkseiten_line.6233,Martin-Luther-Str.,0.0,48.112982060882864,11.576765062133978,Parkplatz
opendata_ruhver_parkseiten_line.6234,Kesselbergstr.,0.0,48.113651624814956,11.580266689208313,Parkplatz
opendata_ruhver_parkseiten_line.6235,Kesselbergstr.,17.0,48.1135046560929,11.581175155383011,Parkplatz
opendata_ruhver_parkseiten_line.6236,Wirtstr.,19.0,48.11144461160317,11.57878469308313,Parkplatz
opendata_ruhver_parkseiten_line.6237,Candidstr.,0.0,48.11194119806402,11.575260518910955,Parkplatz
opendata_ruhver_parkseiten_line.6238,Zehentbauernstr.,0.0,48.113708003376345,11.577600317045796,Parkplatz
opendata_ruhver_parkseiten_line.6239,Salvatorstr.,2.0,48.141269141943,11.57574572321089,Parkplatz
opendata_ruhver_parkseiten_line.6240,Löwengrube,0.0,48.13950566937582,11.571741077157924,Parkplatz
opendata_ruhver_parkseiten_line.6241,Maxburgstr.,5.0,48.13973814335535,11.57104854877709,Parkplatz
opendata_ruhver_parkseiten_line.6242,Maxburgstr.,0.0,48.13980894350398,11.570643343722374,Parkplatz
opendata_ruhver_parkseiten_line.6243,Ettstr.,3.0,48.13920360908828,11.57099550780719,Parkplatz
opendata_ruhver_parkseiten_line.6244,Ettstr.,0.0,48.13934166999244,11.570929457829472,Parkplatz
opendata_ruhver_parkseiten_line.6245,Herzogspitalstr.,3.0,48.13794113063709,11.565758062532412,Parkplatz
opendata_ruhver_parkseiten_line.6246,Arnulfstr.,3.0,48.14401172251348,11.546126292216684,Parkplatz
opendata_ruhver_parkseiten_line.6247,Grünwalder Str.,3.0,48.10910836257542,11.574428647408684,Parkplatz
opendata_ruhver_parkseiten_line.6248,Ungererstr.,1.0,48.173896330865716,11.598096085313948,Parkplatz
opendata_ruhver_parkseiten_line.6249,Ungererstr.,5.0,48.17506621001343,11.598889745434544,Parkplatz
opendata_ruhver_parkseiten_line.6250,Oberanger,0.0,48.13541677087013,11.572821137375753,Parkplatz
opendata_ruhver_parkseiten_line.6251,Blumenstr.,2.0,48.13243632728033,11.57165586547063,Parkplatz
opendata_ruhver_parkseiten_line.6252,Maximilianstr.,2.0,48.139139132190856,11.579483969142814,Parkplatz
opendata_ruhver_parkseiten_line.6253,Kreuzstr.,2.0,48.13584534630174,11.56797593792244,Parkplatz
opendata_ruhver_parkseiten_line.6254,Brunnstr.,2.0,48.136095358563416,11.56915173059129,Parkplatz
opendata_ruhver_parkseiten_line.6255,Flurstr.,7.0,48.134267219269105,11.60523902228147,Parkplatz
opendata_ruhver_parkseiten_line.6256,Flurstr.,3.0,48.134076933673356,11.605212601206581,Parkplatz
opendata_ruhver_parkseiten_line.6257,Flurstr.,9.0,48.13373024702636,11.605164507869812,Parkplatz
opendata_ruhver_parkseiten_line.6258,Kirchenstr.,13.0,48.13312637211342,11.606161378606783,Parkplatz
opendata_ruhver_parkseiten_line.6259,Einsteinstr.,18.0,48.136450209259586,11.611093139715639,Parkplatz
opendata_ruhver_parkseiten_line.6260,Einsteinstr.,13.0,48.136547125098176,11.61233360648859,Parkplatz
opendata_ruhver_parkseiten_line.6261,Versailler Str.,23.0,48.13817006487857,11.610047874449984,Parkplatz
opendata_ruhver_parkseiten_line.6262,Versailler Str.,26.0,48.136950514621006,11.610000528543178,Parkplatz
opendata_ruhver_parkseiten_line.6263,Versailler Str.,21.0,48.13763296202874,11.610003603275455,Parkplatz
opendata_ruhver_parkseiten_line.6264,Lucile-Grahn-Str.,42.0,48.134613726572454,11.607492020162113,Parkplatz
opendata_ruhver_parkseiten_line.6265,Prinzregentenpl.,8.0,48.13972310169431,11.604713810952674,Parkplatz
opendata_ruhver_parkseiten_line.6266,Lucile-Grahn-Str.,7.0,48.133165721481326,11.607419827096933,Parkplatz
opendata_ruhver_parkseiten_line.6267,Oberanger,0.0,48.13542593161648,11.572577434158633,Parkplatz
opendata_ruhver_parkseiten_line.6268,Nieserstr.,0.0,48.135175413601885,11.573979638628815,Parkplatz
opendata_ruhver_parkseiten_line.6269,Nieserstr.,0.0,48.13520644425219,11.573899983897984,Parkplatz
opendata_ruhver_parkseiten_line.6270,Windenmacherstr.,0.0,48.13944520089984,11.574318676057601,Parkplatz
opendata_ruhver_parkseiten_line.6271,Max-Joseph-Pl.,0.0,48.13996066363641,11.57830155762153,Parkplatz
opendata_ruhver_parkseiten_line.6272,Platzl,0.0,48.13815808050298,11.580414149957381,Parkplatz
opendata_ruhver_parkseiten_line.6273,Ettstr.,0.0,48.139370325400215,11.571101073799673,Parkplatz
opendata_ruhver_parkseiten_line.6274,Wittelsbacherpl.,0.0,48.14361362183715,11.57654284502105,Parkplatz
opendata_ruhver_parkseiten_line.6275,Glückstr.,0.0,48.144820834281276,11.576832966032445,Parkplatz
opendata_ruhver_parkseiten_line.6276,Karmeliterstr.,0.0,48.13990839703709,11.571438120761897,Parkplatz
opendata_ruhver_parkseiten_line.6277,Karmeliterstr.,0.0,48.139836110133025,11.571470851408538,Parkplatz
opendata_ruhver_parkseiten_line.6278,Brienner Str.,5.0,48.14729975290373,11.559652223704104,Parkplatz
opendata_ruhver_parkseiten_line.6279,Wendl-Dietrich-Str.,0.0,48.151326172856905,11.523703873129552,Parkplatz
opendata_ruhver_parkseiten_line.6280,Brienner Str.,2.0,48.14720691314885,11.559982739226548,Parkplatz
opendata_ruhver_parkseiten_line.6281,Brienner Str.,3.0,48.147112771781046,11.560312131312203,Parkplatz
opendata_ruhver_parkseiten_line.6282,Brienner Str.,1.0,48.14703611909069,11.560578911217707,Parkplatz
opendata_ruhver_parkseiten_line.6283,Brienner Str.,3.0,48.147034023624144,11.561188748082147,Parkplatz
opendata_ruhver_parkseiten_line.6284,Wendl-Dietrich-Str.,2.0,48.15165817725649,11.526955648104739,Parkplatz
opendata_ruhver_parkseiten_line.6285,Winthirpl.,27.0,48.15250908473114,11.528077947359767,Parkplatz
opendata_ruhver_parkseiten_line.6286,Wendl-Dietrich-Str.,0.0,48.15201785159989,11.528017391108035,Parkplatz
opendata_ruhver_parkseiten_line.6287,Winthirpl.,20.0,48.152508192144566,11.527437421613255,Parkplatz
opendata_ruhver_parkseiten_line.6288,Winthirpl.,21.0,48.15239554677799,11.527360567766575,Parkplatz
opendata_ruhver_parkseiten_line.6289,Baaderstr.,1.0,48.12813277977043,11.574978239979021,Parkplatz
opendata_ruhver_parkseiten_line.6290,Jahnstr.,32.0,48.127871505839344,11.569336125605956,Parkplatz
opendata_ruhver_parkseiten_line.6291,Schellingstr.,1.0,48.152442211132424,11.568475070879206,Parkplatz
opendata_ruhver_parkseiten_line.6292,Schellingstr.,1.0,48.15246269346747,11.56840183729967,Parkplatz
opendata_ruhver_parkseiten_line.6293,Holzstr.,9.0,48.130082319596184,11.568145433486016,Parkplatz
opendata_ruhver_parkseiten_line.6294,Holzstr.,3.0,48.13021319385355,11.568095017848572,Parkplatz
opendata_ruhver_parkseiten_line.6295,Nibelungenstr.,17.0,48.15343170118489,11.520815935179279,Parkplatz
opendata_ruhver_parkseiten_line.6296,Lachnerstr.,19.0,48.154040070263726,11.523585112430075,Parkplatz
opendata_ruhver_parkseiten_line.6297,Liebigstr.,3.0,48.14104994640864,11.589104049675722,Parkplatz
opendata_ruhver_parkseiten_line.6298,Liebigstr.,9.0,48.14099279291027,11.589498076870441,Parkplatz
opendata_ruhver_parkseiten_line.6299,Tumblingerstr.,9.0,48.12220098494153,11.554523480475794,Parkplatz
opendata_ruhver_parkseiten_line.6300,Theresienstr.,3.0,48.14855645141268,11.573540938796127,Parkplatz
opendata_ruhver_parkseiten_line.6301,Zweigstr.,0.0,48.138800263624226,11.56245028176988,Parkplatz
opendata_ruhver_parkseiten_line.6302,Max-Weber-Pl.,8.0,48.13520048206923,11.59766675105009,Parkplatz
opendata_ruhver_parkseiten_line.6303,Steinstr.,1.0,48.13250020148311,11.59638128192247,Parkplatz
opendata_ruhver_parkseiten_line.6304,Spicherenstr.,5.0,48.13199780396925,11.605429508843025,Parkplatz
opendata_ruhver_parkseiten_line.6305,Ismaninger Str.,38.0,48.1394653679862,11.599532683906766,Parkplatz
opendata_ruhver_parkseiten_line.6306,Maria-Theresia-Str.,2.0,48.14084500102892,11.598695174124035,Parkplatz
opendata_ruhver_parkseiten_line.6307,Ismaninger Str.,7.0,48.13686918378946,11.5981514795063,Parkplatz
